plant_id_eia,technology_description,class_atb,cf_atb
58482,Solar Photovoltaic,5,0.26753870312354816
58483,Solar Photovoltaic,8,0.23163275150342633
58485,Solar Photovoltaic,5,0.26753870312354816
58486,Solar Photovoltaic,1,0.3202687659970471
58487,Solar Photovoltaic,6,0.2537975724560726
58488,Solar Photovoltaic,1,0.3202687659970471
58489,Solar Photovoltaic,2,0.30974988165310763
58490,Solar Photovoltaic,2,0.30974988165310763
58491,Solar Photovoltaic,6,0.2537975724560726
58492,Solar Photovoltaic,7,0.2408794703868765
58493,Solar Photovoltaic,6,0.2537975724560726
58494,Solar Photovoltaic,6,0.2537975724560726
58495,Solar Photovoltaic,6,0.2537975724560726
58496,Solar Photovoltaic,8,0.23163275150342633
58498,Solar Photovoltaic,1,0.3202687659970471
58499,Solar Photovoltaic,1,0.3202687659970471
58500,Solar Photovoltaic,1,0.3202687659970471
58501,Solar Photovoltaic,1,0.3202687659970471
58502,Solar Photovoltaic,1,0.3202687659970471
58504,Solar Photovoltaic,8,0.23163275150342633
58505,Solar Photovoltaic,8,0.23163275150342633
58506,Solar Photovoltaic,1,0.3202687659970471
58508,Solar Photovoltaic,4,0.28148929329880334
58509,Solar Photovoltaic,2,0.30974988165310763
58510,Solar Photovoltaic,4,0.28148929329880334
58512,Solar Photovoltaic,7,0.2408794703868765
58513,Solar Photovoltaic,1,0.3202687659970471
58514,Solar Photovoltaic,1,0.3202687659970471
58515,Solar Photovoltaic,6,0.2537975724560726
58516,Solar Photovoltaic,1,0.3202687659970471
58517,Solar Photovoltaic,1,0.3202687659970471
58519,Solar Photovoltaic,8,0.23163275150342633
58520,Solar Photovoltaic,1,0.3202687659970471
58521,Solar Photovoltaic,2,0.30974988165310763
58522,Solar Photovoltaic,3,0.2953626825189205
58524,Solar Photovoltaic,6,0.2537975724560726
58525,Solar Photovoltaic,4,0.28148929329880334
58527,Solar Photovoltaic,1,0.3202687659970471
58528,Solar Photovoltaic,1,0.3202687659970471
58529,Solar Photovoltaic,6,0.2537975724560726
58531,Solar Photovoltaic,6,0.2537975724560726
58534,Solar Photovoltaic,9,0.22047669886675608
58535,Solar Photovoltaic,8,0.23163275150342633
58536,Solar Photovoltaic,8,0.23163275150342633
58537,Solar Photovoltaic,4,0.28148929329880334
58538,Solar Photovoltaic,6,0.2537975724560726
58539,Solar Photovoltaic,1,0.3202687659970471
58540,Solar Photovoltaic,1,0.3202687659970471
58541,Solar Photovoltaic,9,0.22047669886675608
58542,Solar Photovoltaic,1,0.3202687659970471
58543,Solar Photovoltaic,1,0.3202687659970471
58544,Solar Photovoltaic,2,0.30974988165310763
58545,Solar Photovoltaic,1,0.3202687659970471
58547,Solar Photovoltaic,4,0.28148929329880334
58549,Solar Photovoltaic,6,0.2537975724560726
58550,Solar Photovoltaic,9,0.22047669886675608
58552,Solar Photovoltaic,8,0.23163275150342633
58553,Solar Photovoltaic,8,0.23163275150342633
58554,Solar Photovoltaic,8,0.23163275150342633
58556,Solar Photovoltaic,8,0.23163275150342633
58561,Solar Photovoltaic,9,0.22047669886675608
58564,Solar Photovoltaic,8,0.23163275150342633
58568,Solar Photovoltaic,9,0.22047669886675608
58569,Solar Photovoltaic,8,0.23163275150342633
58572,Solar Photovoltaic,5,0.26753870312354816
58576,Solar Photovoltaic,2,0.30974988165310763
58578,Solar Photovoltaic,3,0.2953626825189205
58581,Solar Photovoltaic,2,0.30974988165310763
58582,Solar Photovoltaic,2,0.30974988165310763
58583,Solar Photovoltaic,8,0.23163275150342633
58584,Solar Photovoltaic,8,0.23163275150342633
58585,Solar Photovoltaic,4,0.28148929329880334
58586,Solar Photovoltaic,8,0.23163275150342633
58588,Solar Photovoltaic,2,0.30974988165310763
58589,Solar Photovoltaic,2,0.30974988165310763
58590,Solar Photovoltaic,1,0.3202687659970471
58592,Solar Photovoltaic,1,0.3202687659970471
58598,Solar Photovoltaic,3,0.2953626825189205
58599,Solar Photovoltaic,3,0.2953626825189205
58600,Solar Photovoltaic,4,0.28148929329880334
58601,Solar Photovoltaic,3,0.2953626825189205
58602,Solar Photovoltaic,3,0.2953626825189205
58603,Solar Photovoltaic,4,0.28148929329880334
58604,Solar Photovoltaic,4,0.28148929329880334
58605,Solar Photovoltaic,6,0.2537975724560726
58609,Solar Photovoltaic,1,0.3202687659970471
58610,Solar Photovoltaic,1,0.3202687659970471
58611,Solar Photovoltaic,1,0.3202687659970471
58612,Solar Photovoltaic,1,0.3202687659970471
58615,Solar Photovoltaic,8,0.23163275150342633
58616,Solar Photovoltaic,2,0.30974988165310763
58618,Solar Photovoltaic,4,0.28148929329880334
58621,Solar Photovoltaic,1,0.3202687659970471
58623,Solar Photovoltaic,6,0.2537975724560726
58624,Solar Photovoltaic,9,0.22047669886675608
58625,Solar Photovoltaic,3,0.2953626825189205
58626,Solar Photovoltaic,1,0.3202687659970471
58627,Solar Photovoltaic,1,0.3202687659970471
58628,Solar Photovoltaic,5,0.26753870312354816
58631,Solar Photovoltaic,7,0.2408794703868765
58632,Solar Photovoltaic,1,0.3202687659970471
58633,Solar Photovoltaic,5,0.26753870312354816
58634,Solar Photovoltaic,1,0.3202687659970471
58636,Solar Photovoltaic,4,0.28148929329880334
58637,Solar Photovoltaic,3,0.2953626825189205
58639,Solar Photovoltaic,6,0.2537975724560726
58640,Solar Photovoltaic,6,0.2537975724560726
58642,Solar Photovoltaic,3,0.2953626825189205
58643,Solar Photovoltaic,8,0.23163275150342633
58644,Solar Photovoltaic,1,0.3202687659970471
58646,Solar Photovoltaic,1,0.3202687659970471
58647,Solar Photovoltaic,8,0.23163275150342633
58649,Solar Photovoltaic,6,0.2537975724560726
58650,Solar Photovoltaic,8,0.23163275150342633
58651,Solar Photovoltaic,5,0.26753870312354816
58653,Solar Photovoltaic,8,0.23163275150342633
58654,Solar Photovoltaic,8,0.23163275150342633
58655,Solar Photovoltaic,5,0.26753870312354816
58656,Solar Photovoltaic,5,0.26753870312354816
58659,Solar Photovoltaic,5,0.26753870312354816
58660,Solar Photovoltaic,3,0.2953626825189205
58662,Solar Photovoltaic,5,0.26753870312354816
58665,Solar Photovoltaic,8,0.23163275150342633
58667,Solar Photovoltaic,6,0.2537975724560726
58668,Solar Photovoltaic,6,0.2537975724560726
58669,Solar Photovoltaic,6,0.2537975724560726
58670,Solar Photovoltaic,6,0.2537975724560726
58673,Solar Photovoltaic,6,0.2537975724560726
58674,Solar Photovoltaic,6,0.2537975724560726
58675,Solar Photovoltaic,6,0.2537975724560726
58676,Solar Photovoltaic,5,0.26753870312354816
58680,Solar Photovoltaic,8,0.23163275150342633
58682,Solar Photovoltaic,8,0.23163275150342633
58684,Solar Photovoltaic,5,0.26753870312354816
58689,Solar Photovoltaic,3,0.2953626825189205
58698,Solar Photovoltaic,2,0.30974988165310763
58700,Solar Photovoltaic,5,0.26753870312354816
58701,Solar Photovoltaic,6,0.2537975724560726
58702,Solar Photovoltaic,9,0.22047669886675608
58703,Solar Photovoltaic,8,0.23163275150342633
58708,Solar Photovoltaic,1,0.3202687659970471
58709,Solar Photovoltaic,1,0.3202687659970471
58710,Solar Photovoltaic,1,0.3202687659970471
58711,Solar Photovoltaic,2,0.30974988165310763
58713,Solar Photovoltaic,3,0.2953626825189205
58716,Solar Photovoltaic,4,0.28148929329880334
58717,Solar Photovoltaic,4,0.28148929329880334
58718,Solar Photovoltaic,2,0.30974988165310763
58721,Solar Photovoltaic,2,0.30974988165310763
58722,Solar Photovoltaic,6,0.2537975724560726
58725,Solar Photovoltaic,6,0.2537975724560726
58726,Solar Photovoltaic,6,0.2537975724560726
58730,Solar Photovoltaic,6,0.2537975724560726
58731,Solar Photovoltaic,6,0.2537975724560726
58732,Solar Photovoltaic,6,0.2537975724560726
58735,Solar Photovoltaic,6,0.2537975724560726
58739,Solar Photovoltaic,6,0.2537975724560726
58740,Solar Photovoltaic,6,0.2537975724560726
58741,Solar Photovoltaic,6,0.2537975724560726
58742,Solar Photovoltaic,6,0.2537975724560726
58744,Solar Photovoltaic,9,0.22047669886675608
58745,Solar Photovoltaic,6,0.2537975724560726
58746,Solar Photovoltaic,6,0.2537975724560726
58748,Solar Photovoltaic,3,0.2953626825189205
58749,Solar Photovoltaic,8,0.23163275150342633
58750,Solar Photovoltaic,1,0.3202687659970471
58751,Solar Photovoltaic,1,0.3202687659970471
58752,Solar Photovoltaic,1,0.3202687659970471
58753,Solar Photovoltaic,1,0.3202687659970471
58754,Solar Photovoltaic,1,0.3202687659970471
58755,Solar Photovoltaic,1,0.3202687659970471
58756,Solar Photovoltaic,1,0.3202687659970471
58757,Solar Photovoltaic,1,0.3202687659970471
58761,Solar Photovoltaic,1,0.3202687659970471
58762,Solar Photovoltaic,1,0.3202687659970471
58763,Solar Photovoltaic,1,0.3202687659970471
58770,Solar Photovoltaic,8,0.23163275150342633
58781,Solar Photovoltaic,6,0.2537975724560726
58782,Solar Photovoltaic,6,0.2537975724560726
58785,Solar Photovoltaic,8,0.23163275150342633
58786,Solar Photovoltaic,8,0.23163275150342633
58787,Solar Photovoltaic,8,0.23163275150342633
58788,Solar Photovoltaic,8,0.23163275150342633
58789,Solar Photovoltaic,8,0.23163275150342633
58790,Solar Photovoltaic,8,0.23163275150342633
58791,Solar Photovoltaic,6,0.2537975724560726
58792,Solar Photovoltaic,6,0.2537975724560726
58793,Solar Photovoltaic,8,0.23163275150342633
58794,Solar Photovoltaic,3,0.2953626825189205
58795,Solar Photovoltaic,8,0.23163275150342633
58796,Solar Photovoltaic,8,0.23163275150342633
58797,Solar Photovoltaic,8,0.23163275150342633
58798,Solar Photovoltaic,7,0.2408794703868765
58799,Solar Photovoltaic,6,0.2537975724560726
58801,Solar Photovoltaic,6,0.2537975724560726
58802,Solar Photovoltaic,6,0.2537975724560726
58803,Solar Photovoltaic,6,0.2537975724560726
58805,Solar Photovoltaic,6,0.2537975724560726
58806,Solar Photovoltaic,6,0.2537975724560726
58807,Solar Photovoltaic,6,0.2537975724560726
58808,Solar Photovoltaic,6,0.2537975724560726
58809,Solar Photovoltaic,6,0.2537975724560726
58810,Solar Photovoltaic,6,0.2537975724560726
58812,Solar Photovoltaic,6,0.2537975724560726
58814,Solar Photovoltaic,5,0.26753870312354816
58822,Solar Photovoltaic,7,0.2408794703868765
58824,Solar Photovoltaic,10,0.20237932814438855
58828,Solar Photovoltaic,6,0.2537975724560726
58829,Solar Photovoltaic,6,0.2537975724560726
58831,Solar Photovoltaic,3,0.2953626825189205
58832,Solar Photovoltaic,1,0.3202687659970471
58833,Solar Photovoltaic,1,0.3202687659970471
58839,Solar Photovoltaic,8,0.23163275150342633
58840,Solar Photovoltaic,6,0.2537975724560726
58842,Solar Photovoltaic,1,0.3202687659970471
58843,Solar Photovoltaic,6,0.2537975724560726
58844,Solar Photovoltaic,6,0.2537975724560726
58845,Solar Photovoltaic,6,0.2537975724560726
58846,Solar Photovoltaic,6,0.2537975724560726
58847,Solar Photovoltaic,6,0.2537975724560726
58848,Solar Photovoltaic,6,0.2537975724560726
58849,Solar Photovoltaic,6,0.2537975724560726
58851,Solar Photovoltaic,6,0.2537975724560726
58853,Solar Photovoltaic,6,0.2537975724560726
58854,Solar Photovoltaic,6,0.2537975724560726
58855,Solar Photovoltaic,6,0.2537975724560726
58856,Solar Photovoltaic,6,0.2537975724560726
58859,Solar Photovoltaic,6,0.2537975724560726
58861,Solar Photovoltaic,6,0.2537975724560726
58862,Solar Photovoltaic,6,0.2537975724560726
58863,Solar Photovoltaic,6,0.2537975724560726
58864,Solar Photovoltaic,6,0.2537975724560726
58866,Solar Photovoltaic,6,0.2537975724560726
58867,Solar Photovoltaic,6,0.2537975724560726
58868,Solar Photovoltaic,6,0.2537975724560726
58871,Solar Photovoltaic,8,0.23163275150342633
58874,Solar Photovoltaic,6,0.2537975724560726
58876,Solar Photovoltaic,8,0.23163275150342633
58877,Solar Photovoltaic,8,0.23163275150342633
58879,Solar Photovoltaic,6,0.2537975724560726
58880,Solar Photovoltaic,6,0.2537975724560726
58881,Solar Photovoltaic,8,0.23163275150342633
58882,Solar Photovoltaic,8,0.23163275150342633
58888,Solar Photovoltaic,3,0.2953626825189205
58889,Solar Photovoltaic,4,0.28148929329880334
58890,Solar Photovoltaic,4,0.28148929329880334
58892,Solar Photovoltaic,4,0.28148929329880334
58893,Solar Photovoltaic,5,0.26753870312354816
58896,Solar Photovoltaic,8,0.23163275150342633
58899,Solar Photovoltaic,2,0.30974988165310763
58906,Solar Photovoltaic,2,0.30974988165310763
58907,Solar Photovoltaic,2,0.30974988165310763
58909,Solar Photovoltaic,2,0.30974988165310763
58911,Solar Photovoltaic,2,0.30974988165310763
58912,Solar Photovoltaic,3,0.2953626825189205
58913,Solar Photovoltaic,3,0.2953626825189205
58915,Solar Photovoltaic,2,0.30974988165310763
58917,Solar Photovoltaic,8,0.23163275150342633
58918,Solar Photovoltaic,3,0.2953626825189205
58919,Solar Photovoltaic,4,0.28148929329880334
58920,Solar Photovoltaic,3,0.2953626825189205
58934,Solar Photovoltaic,9,0.22047669886675608
58935,Solar Photovoltaic,9,0.22047669886675608
58936,Solar Photovoltaic,8,0.23163275150342633
58937,Solar Photovoltaic,9,0.22047669886675608
58942,Solar Photovoltaic,8,0.23163275150342633
58943,Solar Photovoltaic,6,0.2537975724560726
58949,Solar Photovoltaic,4,0.28148929329880334
58951,Solar Photovoltaic,7,0.2408794703868765
58952,Solar Photovoltaic,6,0.2537975724560726
58953,Solar Photovoltaic,8,0.23163275150342633
58954,Solar Photovoltaic,4,0.28148929329880334
58955,Solar Photovoltaic,6,0.2537975724560726
58956,Solar Photovoltaic,6,0.2537975724560726
58957,Solar Photovoltaic,6,0.2537975724560726
58959,Solar Photovoltaic,7,0.2408794703868765
58961,Solar Photovoltaic,5,0.26753870312354816
58963,Solar Photovoltaic,2,0.30974988165310763
58964,Solar Photovoltaic,9,0.22047669886675608
58972,Solar Photovoltaic,1,0.3202687659970471
58973,Solar Photovoltaic,3,0.2953626825189205
58974,Solar Photovoltaic,9,0.22047669886675608
58975,Solar Photovoltaic,3,0.2953626825189205
58983,Solar Photovoltaic,1,0.3202687659970471
58984,Solar Photovoltaic,3,0.2953626825189205
58985,Solar Photovoltaic,3,0.2953626825189205
58986,Solar Photovoltaic,2,0.30974988165310763
58990,Solar Photovoltaic,1,0.3202687659970471
58991,Solar Photovoltaic,3,0.2953626825189205
59001,Solar Photovoltaic,8,0.23163275150342633
59008,Solar Photovoltaic,3,0.2953626825189205
59009,Solar Photovoltaic,3,0.2953626825189205
59010,Solar Photovoltaic,1,0.3202687659970471
59013,Solar Photovoltaic,8,0.23163275150342633
59014,Solar Photovoltaic,8,0.23163275150342633
59015,Solar Photovoltaic,8,0.23163275150342633
59017,Solar Photovoltaic,6,0.2537975724560726
59018,Solar Photovoltaic,8,0.23163275150342633
59019,Solar Photovoltaic,8,0.23163275150342633
59020,Solar Photovoltaic,1,0.3202687659970471
59026,Solar Photovoltaic,8,0.23163275150342633
59028,Solar Photovoltaic,9,0.22047669886675608
59029,Solar Photovoltaic,8,0.23163275150342633
59030,Solar Photovoltaic,9,0.22047669886675608
59031,Solar Photovoltaic,9,0.22047669886675608
59032,Solar Photovoltaic,9,0.22047669886675608
59033,Solar Photovoltaic,9,0.22047669886675608
59038,Solar Photovoltaic,6,0.2537975724560726
59039,Solar Photovoltaic,6,0.2537975724560726
59042,Solar Photovoltaic,6,0.2537975724560726
59043,Solar Photovoltaic,8,0.23163275150342633
59044,Solar Photovoltaic,1,0.3202687659970471
59046,Solar Photovoltaic,9,0.22047669886675608
59049,Solar Photovoltaic,10,0.20237932814438855
59050,Solar Photovoltaic,6,0.2537975724560726
59051,Solar Photovoltaic,6,0.2537975724560726
59052,Solar Photovoltaic,6,0.2537975724560726
59055,Solar Photovoltaic,8,0.23163275150342633
59057,Solar Photovoltaic,8,0.23163275150342633
59058,Solar Photovoltaic,3,0.2953626825189205
59059,Solar Photovoltaic,8,0.23163275150342633
59060,Solar Photovoltaic,9,0.22047669886675608
59075,Solar Photovoltaic,8,0.23163275150342633
59077,Solar Photovoltaic,8,0.23163275150342633
59078,Solar Photovoltaic,8,0.23163275150342633
59079,Solar Photovoltaic,8,0.23163275150342633
59080,Solar Photovoltaic,8,0.23163275150342633
59081,Solar Photovoltaic,8,0.23163275150342633
59082,Solar Photovoltaic,8,0.23163275150342633
59085,Solar Photovoltaic,8,0.23163275150342633
59086,Solar Photovoltaic,3,0.2953626825189205
59087,Solar Photovoltaic,3,0.2953626825189205
59088,Solar Photovoltaic,1,0.3202687659970471
59090,Solar Photovoltaic,8,0.23163275150342633
59094,Solar Photovoltaic,1,0.3202687659970471
59095,Solar Photovoltaic,1,0.3202687659970471
59096,Solar Photovoltaic,1,0.3202687659970471
59097,Solar Photovoltaic,8,0.23163275150342633
59098,Solar Photovoltaic,1,0.3202687659970471
59099,Solar Photovoltaic,1,0.3202687659970471
59100,Solar Photovoltaic,6,0.2537975724560726
59102,Solar Photovoltaic,6,0.2537975724560726
59103,Solar Photovoltaic,6,0.2537975724560726
59105,Solar Photovoltaic,6,0.2537975724560726
59106,Solar Photovoltaic,6,0.2537975724560726
59107,Solar Photovoltaic,6,0.2537975724560726
59109,Solar Photovoltaic,6,0.2537975724560726
59110,Solar Photovoltaic,7,0.2408794703868765
59111,Solar Photovoltaic,6,0.2537975724560726
59112,Solar Photovoltaic,6,0.2537975724560726
59113,Solar Photovoltaic,6,0.2537975724560726
59114,Solar Photovoltaic,6,0.2537975724560726
59115,Solar Photovoltaic,6,0.2537975724560726
59117,Solar Photovoltaic,6,0.2537975724560726
59119,Solar Photovoltaic,6,0.2537975724560726
59120,Solar Photovoltaic,6,0.2537975724560726
59121,Solar Photovoltaic,8,0.23163275150342633
59122,Solar Photovoltaic,3,0.2953626825189205
59123,Solar Photovoltaic,6,0.2537975724560726
59124,Solar Photovoltaic,6,0.2537975724560726
59125,Solar Photovoltaic,6,0.2537975724560726
59126,Solar Photovoltaic,6,0.2537975724560726
59127,Solar Photovoltaic,6,0.2537975724560726
59128,Solar Photovoltaic,8,0.23163275150342633
59129,Solar Photovoltaic,3,0.2953626825189205
59130,Solar Photovoltaic,3,0.2953626825189205
59131,Solar Photovoltaic,8,0.23163275150342633
59132,Solar Photovoltaic,1,0.3202687659970471
59133,Solar Photovoltaic,1,0.3202687659970471
59134,Solar Photovoltaic,8,0.23163275150342633
59135,Solar Photovoltaic,9,0.22047669886675608
59136,Solar Photovoltaic,9,0.22047669886675608
59137,Solar Photovoltaic,8,0.23163275150342633
59138,Solar Photovoltaic,3,0.2953626825189205
59139,Solar Photovoltaic,2,0.30974988165310763
59140,Solar Photovoltaic,9,0.22047669886675608
59144,Solar Photovoltaic,5,0.26753870312354816
59146,Solar Photovoltaic,6,0.2537975724560726
59148,Solar Photovoltaic,6,0.2537975724560726
59149,Solar Photovoltaic,6,0.2537975724560726
59150,Solar Photovoltaic,3,0.2953626825189205
59152,Solar Photovoltaic,6,0.2537975724560726
59153,Solar Photovoltaic,6,0.2537975724560726
59154,Solar Photovoltaic,6,0.2537975724560726
59155,Solar Photovoltaic,6,0.2537975724560726
59156,Solar Photovoltaic,6,0.2537975724560726
59157,Solar Photovoltaic,6,0.2537975724560726
59158,Solar Photovoltaic,6,0.2537975724560726
59161,Solar Photovoltaic,4,0.28148929329880334
59162,Solar Photovoltaic,6,0.2537975724560726
59163,Solar Photovoltaic,6,0.2537975724560726
59164,Solar Photovoltaic,6,0.2537975724560726
59165,Solar Photovoltaic,6,0.2537975724560726
59166,Solar Photovoltaic,8,0.23163275150342633
59167,Solar Photovoltaic,1,0.3202687659970471
59168,Solar Photovoltaic,1,0.3202687659970471
59169,Solar Photovoltaic,1,0.3202687659970471
59170,Solar Photovoltaic,6,0.2537975724560726
59171,Solar Photovoltaic,6,0.2537975724560726
59172,Solar Photovoltaic,8,0.23163275150342633
59173,Solar Photovoltaic,6,0.2537975724560726
59174,Solar Photovoltaic,6,0.2537975724560726
59175,Solar Photovoltaic,6,0.2537975724560726
59176,Solar Photovoltaic,6,0.2537975724560726
59177,Solar Photovoltaic,6,0.2537975724560726
59178,Solar Photovoltaic,8,0.23163275150342633
59179,Solar Photovoltaic,8,0.23163275150342633
59180,Solar Photovoltaic,8,0.23163275150342633
59182,Solar Photovoltaic,1,0.3202687659970471
