plant_id_eia,re_type,latitude,longitude
1739148659718467759,onshore_wind,32.5,-114.5
-583917079095328846,onshore_wind,32.0,-111.0
-3125676846945876991,onshore_wind,32.5,-110.5
-4490486155607844558,onshore_wind,32.0,-110.5
3445757674606640900,onshore_wind,30.0,-82.0
4624436908659215225,onshore_wind,29.5,-82.0
-2749318494065270385,onshore_wind,29.5,-81.5
1272614697417790782,onshore_wind,32.0,-109.5
-8930434095942504253,onshore_wind,32.0,-110.0
2362901473552915702,onshore_wind,31.5,-110.0
7810845277331395277,onshore_wind,34.5,-93.0
-2044066145566688313,onshore_wind,34.0,-93.0
-8206155633973098001,onshore_wind,34.5,-93.5
4848920437307236971,onshore_wind,34.5,-92.5
-7829704797576380933,onshore_wind,34.0,-92.5
9168091622485124784,onshore_wind,34.0,-93.5
7958225918434436241,onshore_wind,35.0,-93.5
2550412229835148561,onshore_wind,35.0,-94.0
-6949612337777169200,onshore_wind,35.5,-94.0
-5830655129469060318,onshore_wind,35.0,-91.5
7897240673180248789,onshore_wind,35.5,-91.5
-3589910133748510106,onshore_wind,35.0,-91.0
6456032344449913253,onshore_wind,35.0,-92.0
815808213810788635,onshore_wind,35.5,-92.0
837275433271991224,onshore_wind,33.5,-93.0
-2013499919880291675,onshore_wind,33.5,-92.5
-8451364736462419237,onshore_wind,33.0,-93.0
-5501622851982899704,onshore_wind,33.0,-92.5
8794427495529664355,onshore_wind,33.5,-93.5
-8709847065683671799,onshore_wind,31.5,-96.0
-7713422312237814188,onshore_wind,31.5,-96.5
-7605162080022216153,onshore_wind,31.0,-96.0
5175115575111514502,onshore_wind,31.0,-96.5
-1313308391849207154,offshore_wind,34.5,-119.5
4589673379233326571,onshore_wind,34.5,-118.5
-7510460367982034911,onshore_wind,41.5,-88.5
3745637089060311501,onshore_wind,39.5,-104.5
-8833251085202674312,onshore_wind,40.0,-104.5
-7990326293254054638,onshore_wind,38.5,-104.5
-301507518551228191,onshore_wind,38.5,-105.0
3020325524412466977,onshore_wind,38.5,-104.0
8417690869085020179,onshore_wind,41.0,-107.5
-3648832243797890615,onshore_wind,41.0,-107.0
-4166466427741243428,onshore_wind,40.0,-107.5
-1928339493129742230,onshore_wind,40.5,-107.5
-1400586158953428141,onshore_wind,40.0,-107.0
-6511377430476361325,solar,40.5,-107.5
8224205676015971491,onshore_wind,31.5,-86.5
3462517025346485335,onshore_wind,31.0,-86.5
-5286097026199658345,onshore_wind,31.5,-86.0
129734113399232409,onshore_wind,31.5,-87.0
-6215409567276959800,onshore_wind,31.0,-86.0
7030716176590859816,onshore_wind,31.0,-87.0
-3963385074755077718,onshore_wind,32.0,-87.0
4965236285099095215,onshore_wind,32.0,-86.5
2219787423260909651,onshore_wind,41.5,-73.5
-5540446106880641817,onshore_wind,39.5,-76.0
2293226444733246894,onshore_wind,48.5,-122.5
8964631453570167555,onshore_wind,48.5,-122.0
-2262706089904035080,onshore_wind,49.0,-122.5
-6849614297625664075,solar,49.0,-122.5
-1575190576210417989,offshore_wind,28.5,-80.5
-294012630536393224,offshore_wind,29.0,-80.5
8123021946258145307,offshore_wind,28.0,-80.5
-8313868247289813770,offshore_wind,27.0,-80.0
7776257054143071388,onshore_wind,27.0,-80.5
68957794799598895,onshore_wind,29.0,-81.5
-2883226433456390833,onshore_wind,29.0,-82.0
-7510575803907703232,offshore_wind,25.5,-80.0
-8316102901855232802,offshore_wind,28.0,-83.0
-6850289117375661495,offshore_wind,27.5,-83.0
6477383792588076484,offshore_wind,29.0,-83.0
-5677974504908925053,offshore_wind,28.5,-83.0
-292859805344600290,onshore_wind,29.0,-82.5
1326531287889262209,onshore_wind,28.5,-82.5
3272446708380840663,onshore_wind,29.5,-82.5
6317048966387616204,onshore_wind,30.5,-83.0
5141621412442087178,onshore_wind,30.5,-83.5
4711061396633302408,onshore_wind,30.0,-83.0
6184346264155444789,onshore_wind,30.5,-87.0
-7438785121258094081,onshore_wind,30.5,-87.5
-2460567975448622924,onshore_wind,30.5,-86.0
-4086367669652438204,onshore_wind,30.5,-85.5
-7648702714279196524,onshore_wind,30.0,-82.5
1468723034420358739,onshore_wind,29.5,-83.0
-8275841698718322401,onshore_wind,30.5,-84.0
5966312265496000183,onshore_wind,30.5,-85.0
3307998203556323384,offshore_wind,30.0,-84.0
8636110872964787316,offshore_wind,30.0,-84.5
7237651641300813124,onshore_wind,34.0,-85.0
-8797492589115813240,onshore_wind,34.5,-84.5
5593704781588327825,onshore_wind,34.0,-85.5
5224499298222508611,onshore_wind,34.5,-85.0
-8440248679069987408,onshore_wind,34.0,-84.5
-3859002643086426001,onshore_wind,34.5,-85.5
2454157154110498916,onshore_wind,33.5,-84.5
-2571626571193464607,onshore_wind,33.5,-85.0
-6739900403491112585,onshore_wind,33.5,-85.5
2827130019120055466,onshore_wind,33.0,-85.0
-314318194058311581,onshore_wind,33.0,-84.5
4624169538016020079,onshore_wind,33.0,-85.5
-5849008889430192449,onshore_wind,37.5,-89.5
2655813136036524139,onshore_wind,38.0,-89.5
7823387112866980352,onshore_wind,37.5,-90.0
-7569381820110423549,onshore_wind,37.5,-89.0
-4245330004601033452,onshore_wind,38.0,-89.0
-6862994574775364085,onshore_wind,38.0,-90.0
5909346497006681538,onshore_wind,38.5,-90.0
6107666537711657042,onshore_wind,38.5,-89.5
-4529144201408880721,onshore_wind,39.0,-90.0
-8635071437336989645,onshore_wind,39.0,-90.5
2501080020189278314,onshore_wind,38.5,-90.5
-7570274439205594478,onshore_wind,37.5,-88.5
4113410644272405229,onshore_wind,38.0,-88.5
-3852884219430259443,onshore_wind,37.0,-89.0
9051602505993705590,onshore_wind,38.5,-85.5
-8182760625704674982,onshore_wind,39.0,-85.5
-884576200228104583,onshore_wind,38.5,-86.0
-8652802571253309730,onshore_wind,39.0,-85.0
4003093634268650018,onshore_wind,38.5,-85.0
682386835093893619,onshore_wind,39.0,-86.0
-2268565091447675368,onshore_wind,39.5,-86.0
8701108971069470878,onshore_wind,39.5,-86.5
2416111452491460301,onshore_wind,39.5,-87.0
-8877017837116990414,onshore_wind,39.0,-86.5
8168608630633401403,onshore_wind,39.0,-87.0
4017853727540888412,onshore_wind,38.5,-87.0
-737466642496047844,onshore_wind,39.0,-87.5
5491407029452274155,onshore_wind,37.5,-87.5
-2629527053716287730,onshore_wind,37.5,-87.0
2092683612446700381,onshore_wind,35.5,-79.0
7733098286589643646,onshore_wind,39.5,-85.0
7125893928129836374,onshore_wind,43.0,-91.5
-5898789123806933978,onshore_wind,43.0,-91.0
-6854809585898142506,solar,37.0,-101.0
4868649483441637770,solar,37.0,-100.5
-25685198579074741,solar,38.5,-99.0
-8871932707627971533,solar,39.0,-99.0
7291459139820262942,solar,39.0,-98.5
-4491350425324229669,solar,39.0,-95.5
-613289973982056483,solar,39.0,-96.0
5650985332583616128,solar,39.5,-95.5
1825644138213446236,solar,38.5,-95.5
1819415778756454482,solar,37.5,-95.5
-1120268984462784023,solar,38.0,-95.5
6162207945900339215,solar,37.5,-95.0
-1273579531394185393,solar,37.5,-96.0
-8341726901244061840,solar,38.0,-96.0
-1059546557399057546,solar,37.0,-95.5
6236316395852424605,solar,37.0,-96.0
1475551165015111465,onshore_wind,38.0,-83.0
7314861577279001359,onshore_wind,38.0,-82.5
1309959237708865677,onshore_wind,38.5,-82.5
-2962397192901170920,onshore_wind,38.5,-83.0
-2305983535219608648,onshore_wind,38.0,-82.0
-3855057527716920292,onshore_wind,38.5,-82.0
-2335668832829357842,onshore_wind,37.5,-82.5
1736004320598554723,onshore_wind,37.5,-85.0
-3078648224994474378,onshore_wind,38.0,-85.0
6370784665692124442,onshore_wind,38.5,-84.5
8393134403803083653,onshore_wind,38.0,-86.0
3298179108885895605,onshore_wind,38.0,-86.5
6972205266000753887,onshore_wind,38.5,-86.5
2321997406710497822,onshore_wind,38.0,-85.5
-9142389329314524968,onshore_wind,37.5,-86.0
-1670867352055674567,onshore_wind,37.5,-85.5
7518393788391764102,onshore_wind,37.0,-87.0
2326625912927510671,onshore_wind,37.0,-86.5
-349696415253335167,onshore_wind,37.0,-87.5
-6827050417630432709,onshore_wind,37.5,-86.5
-5968381137216003274,solar,37.0,-87.0
-2830992475167323014,solar,37.0,-86.5
-8180345486701840473,solar,37.0,-87.5
-6109783460340766794,onshore_wind,37.0,-88.5
-7634101495468810007,onshore_wind,36.5,-88.5
7551033739251682540,onshore_wind,36.5,-89.0
8135092770414321932,onshore_wind,37.0,-89.5
4695892200660218626,onshore_wind,37.0,-88.0
5843603564960672834,onshore_wind,37.5,-88.0
8590047816530001491,onshore_wind,38.0,-88.0
5626426504741064310,onshore_wind,37.0,-85.0
-5063565655967330460,onshore_wind,36.5,-85.0
3726757390527776217,onshore_wind,36.5,-84.5
8530789499906381938,onshore_wind,37.0,-84.5
-21456078093847219,onshore_wind,37.0,-84.0
2613598433051374326,solar,36.5,-84.5
2625954788967134662,onshore_wind,30.5,-91.5
-2511659656075178076,onshore_wind,30.0,-91.0
5412120319125152213,onshore_wind,31.0,-91.5
5446315616756392272,onshore_wind,31.0,-91.0
7074821287631151427,onshore_wind,30.0,-93.5
7529326423918801256,onshore_wind,30.0,-93.0
-5261880590887390916,onshore_wind,30.5,-93.5
384811202792942386,solar,30.0,-93.5
-6673863294366754542,solar,30.0,-93.0
-8766000575177698540,onshore_wind,31.0,-92.0
-5459234075287111754,onshore_wind,31.0,-92.5
-4981331690183624233,onshore_wind,30.5,-92.5
1063195966965174765,onshore_wind,30.5,-92.0
5557644792873123428,onshore_wind,31.5,-92.5
5934090480988342678,onshore_wind,30.0,-91.5
-8189053536942247966,onshore_wind,30.0,-92.0
8385977832803637633,onshore_wind,30.0,-90.5
-8196012156913703912,onshore_wind,32.5,-92.0
-7835568683578816744,onshore_wind,33.0,-92.0
-3704959256917843796,onshore_wind,32.5,-91.5
-2083814980545316016,onshore_wind,33.0,-91.5
6936440796410708047,onshore_wind,32.5,-92.5
2301435793456792414,onshore_wind,32.5,-94.0
4083938701562385260,onshore_wind,32.5,-93.5
-4953353614177702492,onshore_wind,33.0,-93.5
7533074443306500598,onshore_wind,33.0,-94.0
-2155597007259074711,onshore_wind,32.0,-94.0
-2780765794089942638,onshore_wind,32.5,-94.5
-5481920624861441195,onshore_wind,32.0,-93.5
7053749307383143231,solar,32.5,-93.5
-6422713142726745621,onshore_wind,33.0,-94.5
-1254918555861369238,onshore_wind,38.0,-77.5
4210946270746955602,onshore_wind,38.0,-77.0
3101030440724368575,solar,47.5,-92.5
-6550882397801871411,solar,48.0,-92.5
-1800512506456330156,solar,47.5,-93.0
-3215923212227105961,onshore_wind,45.5,-92.5
-9201674851523437381,onshore_wind,32.0,-89.0
7510261225794321069,onshore_wind,32.5,-88.5
5871555873407076290,onshore_wind,32.5,-89.0
7408362185684779515,onshore_wind,32.0,-88.5
-7415714977949318851,onshore_wind,32.5,-89.5
1697801699797861609,onshore_wind,32.0,-91.0
4027149655974818573,onshore_wind,32.5,-91.0
5576784139675188017,onshore_wind,32.5,-90.5
-1842573596340245792,onshore_wind,32.0,-91.5
-3993115533684411999,onshore_wind,32.0,-90.5
-4998735208093669994,solar,32.0,-91.0
6645309573410831858,onshore_wind,31.5,-89.0
898103119604100692,onshore_wind,31.5,-89.5
-6243330655929436485,onshore_wind,32.0,-89.5
3574652534471022396,onshore_wind,31.0,-89.0
-4644316510403366048,onshore_wind,38.5,-92.0
3606693905803690942,onshore_wind,38.0,-92.0
-5269111543054144211,onshore_wind,38.5,-91.5
-965026569476739182,solar,40.0,-95.0
-2480137455086919749,solar,40.0,-95.5
5700157504462769141,onshore_wind,38.5,-91.0
8821124862059650806,onshore_wind,39.0,-91.0
-6742737727798811744,onshore_wind,39.0,-91.5
7277442564954463880,onshore_wind,38.0,-91.0
3892840466491443596,onshore_wind,36.5,-89.5
5501185368228461636,onshore_wind,36.5,-90.0
7004314620264059852,onshore_wind,37.0,-90.0
3992621698375798799,onshore_wind,36.0,-89.5
-7281899104136157476,onshore_wind,36.0,-90.0
7461043186891441077,solar,40.0,-97.0
390551316695180738,solar,40.5,-101.0
7005054631851177940,onshore_wind,36.0,-115.5
4236715303773455786,onshore_wind,36.5,-115.0
552433460522238036,onshore_wind,36.0,-115.0
3198970141491932246,onshore_wind,36.5,-115.5
-3579388993638065287,onshore_wind,39.0,-119.5
8824195271824796403,onshore_wind,39.5,-119.5
-3616438830311770616,onshore_wind,40.0,-119.5
8208186323326558132,onshore_wind,39.5,-120.0
8796951469759726363,onshore_wind,40.0,-120.0
-664902674400255392,onshore_wind,40.0,-119.0
-4770823115435545979,onshore_wind,37.0,-108.5
-5349655810914479036,onshore_wind,36.5,-108.0
-7515597698697847422,onshore_wind,36.5,-108.5
-7236889691224045880,onshore_wind,37.0,-109.0
8139452877967724437,onshore_wind,36.5,-109.0
9007554840282334215,onshore_wind,32.5,-103.5
3981960318981851880,onshore_wind,32.5,-104.0
1892130081074939525,onshore_wind,35.5,-107.0
-2079635738360061439,onshore_wind,35.5,-106.5
5363903042307542533,onshore_wind,35.5,-83.0
1540752715391810527,onshore_wind,35.0,-82.5
2166657843903334654,onshore_wind,35.5,-82.5
8778847036039675353,onshore_wind,35.0,-83.0
-2025864951194363195,onshore_wind,35.5,-82.0
1408299655564580355,onshore_wind,35.5,-79.5
1246981610107580808,onshore_wind,35.0,-80.0
6028298100456923469,onshore_wind,35.0,-80.5
2015588739766363444,onshore_wind,35.5,-80.0
-6524247157614270249,onshore_wind,36.5,-79.0
-7409290522129986332,onshore_wind,36.0,-79.0
4732126812189686809,onshore_wind,36.5,-78.5
8072428893557892704,onshore_wind,36.5,-79.5
-9023457002875477799,onshore_wind,37.0,-79.5
-296533590483685814,onshore_wind,37.0,-79.0
-316714116369748781,onshore_wind,35.0,-81.5
-5125200695390921913,onshore_wind,35.0,-81.0
19546603703119203,onshore_wind,35.5,-80.5
8579291118485342115,onshore_wind,35.5,-81.5
7902048721786308884,onshore_wind,37.0,-80.0
474285534060822161,onshore_wind,36.5,-80.0
-339745312887879573,onshore_wind,40.5,-81.0
2488711011671946497,onshore_wind,40.0,-81.0
6162316414208062300,onshore_wind,40.5,-80.5
8924646784218556433,onshore_wind,40.0,-80.5
5275475266417657769,onshore_wind,40.0,-80.0
6153959575459304733,onshore_wind,39.5,-84.0
3333228726882535693,onshore_wind,39.0,-82.0
-8097700929260325814,onshore_wind,39.0,-82.5
-6350777484085882728,onshore_wind,39.5,-82.0
-7323983814036230396,onshore_wind,39.5,-82.5
-586964639187349659,onshore_wind,39.0,-81.5
-4525971043670574514,onshore_wind,38.5,-81.5
-8772004079510298570,onshore_wind,41.5,-79.0
-6712751689791557415,onshore_wind,41.5,-79.5
-3123947356715294402,onshore_wind,41.0,-80.0
392260009789157850,onshore_wind,34.5,-80.5
-7170583721207629494,onshore_wind,34.5,-82.5
-2323927843472132415,onshore_wind,34.5,-82.0
2045700764591574181,onshore_wind,34.0,-82.5
-5947515585126832918,onshore_wind,34.0,-81.0
961677607086099507,onshore_wind,34.5,-81.0
-2878645657886375803,onshore_wind,34.5,-81.5
1581325955863267791,onshore_wind,34.0,-81.5
448607895531960396,onshore_wind,33.5,-81.5
-5523948704574526167,onshore_wind,33.5,-82.0
9097528273669064051,onshore_wind,33.0,-82.0
-8885674509007616068,onshore_wind,33.5,-82.5
-976002016853026671,onshore_wind,34.0,-82.0
-6113940470593360441,onshore_wind,33.0,-81.5
8219128592305490648,onshore_wind,45.0,-98.5
-6228170383096827901,onshore_wind,35.5,-90.0
-209990655427394214,onshore_wind,35.5,-90.5
-2616015335327913260,onshore_wind,34.5,-90.0
-7897544882744736235,onshore_wind,36.5,-84.0
-2482257440528973239,onshore_wind,35.5,-84.0
-3009584758484087384,solar,36.0,-84.0
918625041907163464,solar,36.0,-84.5
-5512164038110446913,solar,36.5,-84.0
3862183332215310956,onshore_wind,36.5,-87.5
3245121583260255864,onshore_wind,36.5,-88.0
-7569879356695270723,onshore_wind,36.0,-87.5
3856341137931358670,onshore_wind,36.0,-88.0
-7758325951500759745,onshore_wind,36.5,-87.0
1343207067804664623,onshore_wind,36.0,-87.0
420736992983602389,solar,36.5,-87.5
3105802954652627067,onshore_wind,36.5,-86.5
-3784582746256297360,onshore_wind,36.5,-86.0
-7764344772465902779,onshore_wind,36.0,-86.0
-2504638468000828648,onshore_wind,36.0,-86.5
-5121196640375959815,onshore_wind,36.0,-88.5
1099468704851735733,onshore_wind,35.5,-88.0
-2814567601469481834,onshore_wind,35.5,-87.5
-8101492860231917713,onshore_wind,35.5,-88.5
-1867622908433266797,onshore_wind,36.0,-85.0
-5269391153415980381,onshore_wind,35.5,-85.0
-2521652863236039560,solar,36.0,-85.0
-8889797254652225913,solar,36.5,-85.0
5839819365635183168,onshore_wind,27.5,-99.5
-2643787515183736244,onshore_wind,28.0,-99.5
4126643545376754746,onshore_wind,28.0,-100.0
6670481851132538732,onshore_wind,27.5,-100.0
-4337398988166055063,onshore_wind,29.0,-97.5
-4776946916674825488,onshore_wind,28.5,-97.0
332137343538630841,onshore_wind,28.5,-96.5
4008953436714245881,onshore_wind,28.5,-97.5
-1031470733459226519,onshore_wind,29.0,-97.0
2124927138772328958,onshore_wind,29.0,-96.5
-1132039812226256962,onshore_wind,32.5,-96.5
-8109742981793319376,onshore_wind,33.0,-97.0
-2345626808142892611,onshore_wind,32.5,-106.5
2388767642049710876,onshore_wind,30.5,-95.5
8580941740033825639,onshore_wind,30.5,-96.0
-8017760091428822518,onshore_wind,30.5,-95.0
1322297288475141510,onshore_wind,30.0,-96.0
-2165883902042510734,onshore_wind,31.0,-95.5
3793058128716626064,onshore_wind,30.0,-95.0
-4326566946603158943,onshore_wind,30.0,-94.5
3934330762303664626,onshore_wind,29.5,-95.0
-723035132449370256,onshore_wind,29.5,-96.0
1074840847783971796,onshore_wind,29.5,-95.5
956975487277226911,onshore_wind,29.0,-95.5
5293444501187547520,onshore_wind,32.0,-94.5
-8715692225313930832,onshore_wind,32.0,-95.0
-6720251543297063175,onshore_wind,32.5,-95.0
-6482382207645974933,onshore_wind,33.5,-94.5
515849822001595437,onshore_wind,31.0,-103.0
4741988492826325663,onshore_wind,31.5,-103.0
-5481056581233139180,onshore_wind,31.5,-103.5
-8506430738901177549,onshore_wind,31.5,-95.0
6167508741086676153,onshore_wind,31.5,-95.5
3060648845618512683,onshore_wind,32.0,-95.5
-416970084542920627,onshore_wind,32.5,-96.0
-4088198827689601757,onshore_wind,32.0,-96.0
-974252963231441775,onshore_wind,30.5,-97.5
-3659708286317009199,onshore_wind,30.5,-97.0
-8582620037596314222,onshore_wind,30.0,-97.0
-2137484435206681249,onshore_wind,30.0,-97.5
-6468474379747892880,onshore_wind,29.5,-97.5
-2389083670057503119,onshore_wind,29.5,-97.0
-5537440219516858708,solar,33.5,-102.5
8015579423620112706,onshore_wind,29.0,-98.5
6590770657244509823,onshore_wind,29.0,-99.0
-2672607753834087954,onshore_wind,29.5,-98.0
-9003234198247432561,onshore_wind,29.0,-98.0
-7334554707202802039,onshore_wind,41.0,-111.5
1718804441377097220,onshore_wind,40.5,-111.5
5872946281342673829,onshore_wind,36.5,-82.0
8148788437841404082,onshore_wind,37.5,-77.5
-4106499197768537836,onshore_wind,37.0,-77.5
-1645338392320629237,onshore_wind,37.5,-78.0
-156698857835756273,onshore_wind,37.0,-78.0
3575545921329023740,onshore_wind,37.0,-77.0
-8811427648085098712,onshore_wind,38.5,-78.0
6852998343462148223,onshore_wind,47.0,-123.5
-6740249629016813011,onshore_wind,46.5,-123.0
-755250193789765223,onshore_wind,47.0,-123.0
1278226133765151123,onshore_wind,46.5,-123.5
-4651923466744461934,solar,46.5,-123.0
6034254007318950513,solar,47.0,-123.0
7074436729077621627,solar,47.0,-122.5
6092824749886368529,solar,46.5,-122.5
6440979533186383229,solar,46.5,-123.5
2956123904539951251,solar,47.0,-123.5
-2978378611189555664,onshore_wind,38.0,-81.5
-1249576572998160055,onshore_wind,39.5,-80.5
1076416437828098056,onshore_wind,39.5,-80.0
8322592372946265803,onshore_wind,39.0,-80.5
-5871692183993896562,onshore_wind,39.5,-81.0
1346945658317146879,onshore_wind,39.0,-81.0
-3343871077665643235,onshore_wind,40.0,-81.5
3018214865215044054,onshore_wind,39.5,-81.5
-999465553750360413,solar,46.5,-91.0
-1438839405885071969,solar,46.5,-90.5
5186631492741912360,onshore_wind,45.0,-91.5
-3234595291400509557,onshore_wind,45.0,-92.0
-356718125763506800,onshore_wind,45.0,-91.0
1415757429799673150,solar,45.5,-88.0
6967332165294846076,solar,45.5,-87.5
1120964916196031002,solar,45.0,-88.5
-1142719077467508010,onshore_wind,45.0,-89.5
-4714915277448938501,onshore_wind,44.5,-90.0
4641807437293526340,onshore_wind,44.5,-89.5
-4030178957958575223,onshore_wind,33.5,-87.5
4985710224179460544,onshore_wind,34.0,-87.0
-5168631177504104397,onshore_wind,34.0,-87.5
-8024108000656124645,onshore_wind,34.0,-86.5
4064185826457795707,solar,33.5,-87.0
-2285163888012054576,solar,34.0,-87.0
8925956376885424750,solar,33.5,-87.5
-15184616127701492,solar,34.0,-87.5
5973538761823816186,onshore_wind,34.5,-92.0
6525822838981059065,onshore_wind,34.0,-92.0
-768220674600338619,onshore_wind,34.5,-91.5
6907130360833277887,onshore_wind,34.0,-91.5
3258755291334269749,onshore_wind,39.0,-88.5
-3410989407474957698,onshore_wind,39.0,-88.0
7113545880756042840,onshore_wind,38.5,-88.5
2648829101313450909,onshore_wind,38.5,-88.0
8819505907276495243,onshore_wind,41.0,-108.0
4651743697807526660,onshore_wind,40.5,-108.0
-541669812495797797,solar,41.0,-108.0
-5916672067672973536,onshore_wind,39.0,-84.0
4026348290097570758,onshore_wind,38.5,-83.5
775845364624128754,onshore_wind,39.0,-83.5
1511736701510535225,onshore_wind,27.5,-80.5
7699651773427219500,solar,39.5,-96.0
-4021264339876226359,solar,46.0,-106.5
-128681590329996956,solar,46.0,-106.0
-416846618959469496,solar,45.5,-106.0
-1680235185518415264,solar,46.5,-106.5
-7496308762459866031,solar,41.0,-101.5
-6211541310203379976,solar,41.0,-101.0
-6381313175745746487,solar,41.5,-101.0
5894587042236710735,solar,41.5,-101.5
-6547718573278979913,solar,40.5,-101.5
-7838561229487400796,solar,40.5,-95.5
4898803177044731055,solar,40.5,-96.0
-4297119218176282787,solar,40.5,-95.0
1489902234480703040,onshore_wind,33.0,-95.0
6465647498860419448,onshore_wind,33.0,-95.5
1662539424207137368,onshore_wind,33.5,-95.0
3909942876373231263,onshore_wind,33.5,-95.5
-5700674717404852599,onshore_wind,39.0,-111.5
-159987992698665200,onshore_wind,35.0,-109.5
-5542589059435945759,onshore_wind,34.5,-109.5
523084403468570303,onshore_wind,34.5,-109.0
5718718304954181423,onshore_wind,35.0,-109.0
-344114654788174807,onshore_wind,30.0,-96.5
5052091320549100847,onshore_wind,29.5,-96.5
8238827706775964641,onshore_wind,31.0,-97.0
2472532950307642494,onshore_wind,28.5,-98.5
-3500235507937507006,onshore_wind,28.5,-99.0
-3029947655200800720,onshore_wind,31.5,-93.0
-3340606113610577786,onshore_wind,31.0,-93.0
-752860863710174542,onshore_wind,32.0,-92.5
-4063133773112510506,onshore_wind,31.5,-92.0
2842777187674133952,onshore_wind,32.0,-93.0
2602843277588778099,solar,34.0,-102.5
3618650888738699922,onshore_wind,30.5,-96.5
5505438605168769544,onshore_wind,40.5,-103.5
-2519112518472256371,onshore_wind,40.5,-104.0
2665121239090239231,onshore_wind,40.0,-103.5
1957101756336096568,onshore_wind,40.0,-104.0
-1017433427280123701,onshore_wind,33.0,-84.0
2236090388069175376,onshore_wind,33.0,-83.5
3574410073026952071,onshore_wind,33.5,-84.0
2239433609780500354,onshore_wind,33.5,-83.5
1845478086823170009,onshore_wind,32.5,-84.0
5725195580445164741,onshore_wind,40.0,-112.5
-3446997424889034509,onshore_wind,40.0,-113.0
5339937234046651967,onshore_wind,39.5,-113.0
-9088210294039076947,offshore_wind,25.0,-82.0
-72719071060954534,offshore_wind,25.0,-81.5
2486395433669808349,onshore_wind,36.0,-91.5
1890527328717074360,onshore_wind,36.0,-91.0
5877692499222313631,onshore_wind,36.0,-92.0
403163114862167801,onshore_wind,38.0,-91.5
7616026413840780162,onshore_wind,46.0,-92.5
8204427881041875440,onshore_wind,40.5,-104.5
8091788186736030017,onshore_wind,34.0,-95.5
8523953155034404786,onshore_wind,34.0,-96.0
6352530640124877439,onshore_wind,34.0,-95.0
1134326014113648437,solar,37.0,-96.5
-1836507882933131245,solar,31.5,-88.5
7760784959876452063,onshore_wind,36.5,-114.5
483334182702577134,onshore_wind,33.0,-80.5
8089165880910075883,onshore_wind,37.0,-78.5
-291211724494314265,onshore_wind,37.5,-78.5
7127694360984291836,onshore_wind,37.5,-79.0
-8316033937504766289,onshore_wind,32.5,-83.5
422669995238505835,onshore_wind,32.5,-83.0
-1357568463114379457,onshore_wind,33.0,-83.0
-968699842274889051,onshore_wind,32.0,-83.5
-8143484836980656764,onshore_wind,48.0,-117.0
-8665849477921407166,onshore_wind,47.5,-116.5
-7911270642020031525,onshore_wind,47.5,-117.0
7801658073409672448,onshore_wind,48.0,-116.5
8001492115268948095,onshore_wind,47.5,-117.5
-7367389364881249817,solar,48.0,-117.0
6418402251197917952,solar,47.5,-117.0
941488158818533689,solar,48.0,-117.5
2410479467999227174,solar,47.5,-117.5
-4655571029071306651,solar,47.5,-116.5
-960703852857707108,solar,48.0,-116.5
409382363691806906,onshore_wind,36.5,-90.5
-5755145468980080722,onshore_wind,36.0,-90.5
-9221866889817365550,onshore_wind,37.0,-90.5
2858365957067595956,solar,37.0,-90.5
5798126631762648955,onshore_wind,46.0,-123.0
2256788681492845328,onshore_wind,45.5,-122.5
2569054816305984984,onshore_wind,46.0,-122.5
4423206677120722342,onshore_wind,45.5,-123.5
1558877055195304532,onshore_wind,45.5,-122.0
-7281409475549797334,onshore_wind,45.5,-123.0
8671280430865970169,onshore_wind,32.5,-86.5
-4497930810686602609,onshore_wind,32.5,-87.0
-4548883014550474535,onshore_wind,32.0,-86.0
5165513908996770706,onshore_wind,32.5,-86.0
625556852026912151,onshore_wind,34.0,-83.0
3333966446740832032,onshore_wind,33.5,-83.0
6283904377026296815,onshore_wind,32.5,-85.0
-9016805006027016995,onshore_wind,32.5,-85.5
-1214329572668859453,onshore_wind,32.5,-84.5
-6831500748429471147,solar,40.5,-94.5
6467929976538160215,onshore_wind,31.5,-84.0
6236227171745712616,onshore_wind,31.0,-84.0
6553154017456148485,onshore_wind,31.5,-84.5
4232431018971950987,onshore_wind,31.0,-84.5
-7931304399003959671,onshore_wind,32.0,-84.0
7467954312245245178,onshore_wind,40.5,-109.0
7130481028108683872,onshore_wind,39.5,-109.0
-737862262164324046,onshore_wind,40.0,-109.0
-5637514080019017076,onshore_wind,33.5,-94.0
3903060776670290520,onshore_wind,34.0,-94.0
-5042392953134755748,solar,34.0,-94.0
-1431305950102563850,onshore_wind,38.0,-78.0
-3690197148623412722,onshore_wind,38.5,-78.5
-5894775715976697532,onshore_wind,38.0,-78.5
2225012809739532161,onshore_wind,39.0,-89.0
1558394646457184405,onshore_wind,38.5,-89.0
-4845549514758995142,onshore_wind,35.5,-89.5
2953135139475801895,onshore_wind,35.5,-89.0
2386139373627393168,onshore_wind,36.0,-89.0
3828532438999372241,onshore_wind,45.5,-92.0
4703120499157753343,offshore_wind,49.0,-123.0
-5748608885325248536,onshore_wind,49.0,-122.0
7981582876957245669,solar,49.0,-122.0
4076711410377901891,onshore_wind,32.0,-85.0
-7834659303407415652,onshore_wind,32.0,-84.5
-5889590147702252436,onshore_wind,43.5,-116.0
-6223326552898232291,onshore_wind,43.5,-115.5
-7692067842106724520,onshore_wind,33.0,-88.5
