plant_id_eia,plant_name_eia,generator_id,technology_description,capacity_mw,latitude,longitude,balancing_authority_code_eia,state
9991142,J722,1,onshore_wind,200,44.930403,-96.883452,MISO,SD
9991143,J723,1,onshore_wind,100,45.184093,-96.776067,MISO,SD
9991144,J724,1,onshore_wind,100,45.184093,-96.776067,MISO,SD
9991145,J725,1,onshore_wind,200,44.027575,-95.761347,MISO,MN
9991146,J726,1,onshore_wind,200,44.016183,-95.180153,MISO,MN
9991147,J727,1,onshore_wind,100,46.94821,-98.375058,MISO,ND
9991148,J728,1,onshore_wind,200.1,43.6406,-84.8468,MISO,MI
9991149,J729,1,onshore_wind,100,44.8582,-97.7295,MISO,SD
9991150,J730,1,onshore_wind,100,44.8582,-97.7295,MISO,SD
9991151,J731,1,onshore_wind,200,43.084683,-94.675507,MISO,IA
9991152,J733,1,onshore_wind,200,42.751676,-93.257571,MISO,IA
9991153,J738,1,onshore_wind,150,42.706527,-89.58238,MISO,WI
9991154,J739,1,onshore_wind,200,44.440121,-95.840616,MISO,MN
9991155,J740,1,onshore_wind,200,41.045591,-86.931126,MISO,IN
9991156,J741,1,onshore_wind,51,46.342723,-99.920611,MISO,ND
9991157,J742,1,onshore_wind,211,44.012268,-95.433817,MISO,MN
9991158,J743,1,onshore_wind,200,46.936179,-97.20091,MISO,ND
9991159,J744,1,onshore_wind,400,43.2789,-96.7218,MISO,SD
9991160,J745,1,onshore_wind,100,43.692187,-95.734382,MISO,MN
9991161,J746,1,onshore_wind,200,47.849,-101.160212,MISO,ND
9991162,J747,1,onshore_wind,200,44.777032,-96.656055,MISO,SD
9991163,J748,1,onshore_wind,200,42.737094,-96.202391,MISO,IA
9991164,J750,1,onshore_wind,150,39.746573,-90.194274,MISO,IL
9991165,J751,1,onshore_wind,150,39.972006,-91.189213,MISO,IL
9991166,J752,1,onshore_wind,100,43.473925,-83.418464,MISO,MI
9991167,J754,1,onshore_wind,303.6,40.003048,-86.907534,MISO,IN
9991168,J755,1,onshore_wind,200.1,46.106774,-103.512663,MISO,ND
9991169,J756,1,onshore_wind,202.4,40.1245,-89.3675,MISO,IL
9991170,J757,1,onshore_wind,303.6,39.718431,-89.986385,MISO,IL
9991171,J761,1,onshore_wind,200,43.678829,-93.934983,MISO,MN
9991172,J763,1,onshore_wind,5.28,43.256463,-93.743674,MISO,IA
9991173,J764,1,onshore_wind,12,42.046608,-93.435588,MISO,IA
9991174,J765,1,onshore_wind,4.32,43.428739,-88.722799,MISO,WI
9991175,J766,1,onshore_wind,3.84,47.142166,-101.309263,MISO,ND
9991176,J767,1,onshore_wind,12,43.073604,-93.735209,MISO,IA
9991177,J768,1,onshore_wind,12,42.046608,-93.435588,MISO,IA
9991178,J772,1,onshore_wind,7.4,43.067083,-93.498317,MISO,IA
9991179,J773,1,onshore_wind,400,44.849065,-96.884568,MISO,SD
9991180,J774,1,onshore_wind,200,44.849065,-96.884568,MISO,SD
9991181,J775,1,onshore_wind,200,44.849065,-96.884568,MISO,SD
9991182,J776,1,onshore_wind,99,42.751676,-93.257571,MISO,IA
9991183,J777,1,onshore_wind,99,42.751676,-93.257571,MISO,IA
9991184,J778,1,onshore_wind,12,40.508485,-88.842364,MISO,IL
9991185,J779,1,onshore_wind,51,46.342723,-99.920611,MISO,ND
9991186,J780,1,onshore_wind,200,47.582458,-100.317451,MISO,ND
9991187,J781,1,onshore_wind,170,45.099276,-94.759526,MISO,MN
9991188,J785,1,onshore_wind,105,43.693893,-94.854461,MISO,MN
9991189,J788,1,onshore_wind,0,44.410716,-96.278048,MISO,MN
9991190,J789,1,onshore_wind,0,43.692187,-95.734382,MISO,MN
9991191,J790,1,onshore_wind,0,44.035805,-96.248354,MISO,MN
9991192,J794,1,onshore_wind,12.5,43.280381,-84.60826,MISO,MI
9991193,J807,1,onshore_wind,41.4,42.655097,-90.1204,MISO,WI
9991194,J814,1,onshore_wind,99.9,44.7347,-90.6121,MISO,WI
9991195,J819,1,onshore_wind,99.9,42.655097,-90.1204,MISO,WI
9991196,J820,1,onshore_wind,100.05,42.5961,-84.8383,MISO,MI
9991197,J821,1,onshore_wind,99.9,44.915168,-89.764694,MISO,WI
9991198,J825,1,onshore_wind,99.9,42.706527,-89.58238,MISO,WI
9991199,J826,1,onshore_wind,100,40.508485,-88.842364,MISO,IL
9991200,J827,1,onshore_wind,300,40.216281,-87.090611,MISO,IN
9991201,J828,1,onshore_wind,151.8,40.003048,-86.907534,MISO,IN
9991202,J835,1,onshore_wind,200,39.746573,-90.194274,MISO,IL
9991203,J836,1,onshore_wind,200,43.199769,-94.194405,MISO,IA
9991204,J837,1,onshore_wind,200.1,40.755639,-86.850423,MISO,IN
9991205,J838,1,onshore_wind,200.1,40.755639,-86.850423,MISO,IN
9991206,J840,1,onshore_wind,150,42.7765,-94.2072,MISO,IA
9991207,J842,1,onshore_wind,200,38.3119,-87.5846,MISO,IN
9991208,J843,1,onshore_wind,200,38.3119,-87.5846,MISO,IN
9991209,J844,1,onshore_wind,300,40.947428,-90.206224,MISO,IL
9991210,J845,1,onshore_wind,120,40.626943,-88.190335,MISO,IL
9991211,J848,1,onshore_wind,250,39.5458,-89.2773,MISO,IL
9991212,J851,1,onshore_wind,50,39.938065,-85.39177,MISO,IN
9991213,J855,1,onshore_wind,100,42.955727,-90.43198,MISO,WI
9991214,J860,1,onshore_wind,200,30.2677,-92.8141,MISO,LA
9991215,J866,1,onshore_wind,200,34.652,-90.3755,MISO,MS
9991216,J872,1,onshore_wind,200,39.855282,-88.963006,MISO,IL
9991217,J873,1,onshore_wind,200,42.3839,-93.2404,MISO,IA
9991218,J876,1,onshore_wind,200,43.678829,-93.934983,MISO,MN
9991219,J879,1,onshore_wind,70,46.648549,-88.377909,MISO,MI
9991220,J880,1,onshore_wind,150,48.227309,-101.550226,MISO,ND
9991221,J883,1,onshore_wind,80,41.0419,-86.6988,MISO,IN
9991222,J885,1,onshore_wind,64,43.388272,-93.245767,MISO,IA
9991223,J887,1,onshore_wind,75,40.947428,-90.206224,MISO,IL
9991224,J889,1,onshore_wind,150,47.919568,-98.177915,MISO,ND
9991225,J890,1,onshore_wind,100,45.3402,-83.9176,MISO,MI
9991226,J891,1,onshore_wind,300,44.035805,-96.248354,MISO,MN
9991227,J896,1,onshore_wind,150,42.0372,-95.382,MISO,IA
9991228,J897,1,onshore_wind,190,47.9219,-97.4569,MISO,ND
9991229,J898,1,onshore_wind,100,43.365156,-92.313669,MISO,IA
9991230,J899,1,onshore_wind,180,36.341,-93.5382,MISO,AR
9991231,J901,1,onshore_wind,200,44.423894,-95.245335,MISO,MN
9991232,J906,1,onshore_wind,100,43.296124,-86.183293,MISO,MI
9991233,J921,1,onshore_wind,146.7,42.941827,-85.082972,MISO,MI
9991234,J927,1,onshore_wind,100,43.668363,-93.651646,MISO,MN
9991235,J928,1,onshore_wind,79.99,46.06934,-86.496778,MISO,MI
9991236,J930,1,onshore_wind,38,43.0826,-96.1779,MISO,IA
9991237,J931,1,onshore_wind,150,42.9598,-85.9961,MISO,MI
9991238,J933,1,onshore_wind,200,45.3671,-97.6074,MISO,SD
9991239,J938,1,onshore_wind,50,43.084683,-94.675507,MISO,IA
9991240,J939,1,onshore_wind,38,42.7331,-93.7351,MISO,IA
9991241,J940,1,onshore_wind,100,46.974662,-100.476278,MISO,ND
9991242,J941,1,onshore_wind,200,45.184093,-96.776067,MISO,SD
9991243,J943,1,onshore_wind,200,44.410716,-96.278048,MISO,MN
9991244,J950,1,onshore_wind,0,44.026425,-96.059526,MISO,MN
9991245,J951,1,onshore_wind,80,48.783278,-96.786861,MISO,MN
9991246,J952,1,onshore_wind,54,45.689894,-101.113506,MISO,SD
9991247,J957,1,onshore_wind,800,40.383562,-92.855891,MISO,MO
9991248,J958,1,onshore_wind,100,44.410716,-96.278048,MISO,MN
9991249,J959,1,onshore_wind,150,42.865995,-91.849104,MISO,IA
9991250,J960,1,onshore_wind,400,45.3402,-83.9176,MISO,MI
9991251,J965,1,onshore_wind,150,44.016183,-95.180153,MISO,MN
9991252,J966,1,onshore_wind,400,40.386177,-93.114756,MISO,MO
9991253,J967,1,onshore_wind,150,43.695416,-92.749276,MISO,MN
9991254,J968,1,onshore_wind,200,40.840886,-86.987066,MISO,IN
9991255,J971,1,onshore_wind,250,43.692187,-95.734382,MISO,MN
9991256,J973,1,onshore_wind,250,39.596993,-87.965866,MISO,IL
9991257,J974,1,onshore_wind,250,40.631308,-89.976569,MISO,IL
9991258,J975,1,onshore_wind,150,46.936179,-97.20091,MISO,ND
9991259,J977,1,onshore_wind,300,43.693893,-94.854461,MISO,MN
9991260,J978,1,onshore_wind,100,43.325191,-85.157871,MISO,MI
9991261,J979,1,onshore_wind,200,39.5458,-89.2773,MISO,IL
9991262,J980,1,onshore_wind,200,39.5458,-89.2773,MISO,IL
9991263,J981,1,onshore_wind,200,41.34273,-91.708542,MISO,IA
9991264,J982,1,onshore_wind,300,43.360511,-94.9176567,MISO,IA
9991265,J983,1,onshore_wind,100,40.306149,-90.13448,MISO,IL
9991266,J984,1,onshore_wind,200,43.280381,-84.60826,MISO,MI
9991267,N001,1,onshore_wind,100,40.608823,-87.300417,MISO,IN
9991268,R101,1,onshore_wind,4.6,47.8717,-96.0953,MISO,MN
9991269,R15,1,onshore_wind,80,42.72456,-94.654344,MISO,IA
9991270,R23,1,onshore_wind,100,42.0372,-95.382,MISO,IA
9991271,R25,1,onshore_wind,50,42.0372,-95.382,MISO,IA
9991272,R26,1,onshore_wind,400,40.443233,-95.43622,MISO,MO
9991273,R29,1,onshore_wind,100.8,42.0372,-95.382,MISO,IA
9991274,R34,1,onshore_wind,250,41.323828,-93.992806,MISO,IA
9991275,R35,1,onshore_wind,80,42.3852,-94.6404,MISO,IA
9991276,R38,1,onshore_wind,200,41.3307,-94.471,MISO,IA
9991277,R39,1,onshore_wind,500,43.096237,-95.60587,MISO,IA
9991278,R41,1,onshore_wind,100,41.3307,-94.471,MISO,IA
9991279,R42,1,onshore_wind,250,42.431851,-94.179376,MISO,IA
9991280,R47,1,onshore_wind,100,42.7356,-95.6238,MISO,IA
9991281,R48,1,onshore_wind,100,42.7356,-95.6238,MISO,IA
9991282,R49,1,onshore_wind,12,42.3852,-94.6404,MISO,IA
9991283,R50,1,onshore_wind,501,41.34273,-91.708542,MISO,IA
9991284,R51,1,onshore_wind,250.5,41.6864,-92.5315,MISO,IA
9991285,R52,1,onshore_wind,500,41.3307,-94.471,MISO,IA
9991286,R53,1,onshore_wind,200,41.3307,-94.471,MISO,IA
9991287,R56,1,onshore_wind,150,41.6846,-94.9058,MISO,IA
9991288,R57,1,onshore_wind,100,42.0362,-94.8606,MISO,IA
9991289,R58,1,onshore_wind,3,41.335852,-95.536301,MISO,IA
9991290,R59,1,onshore_wind,28,42.7331,-93.7351,MISO,IA
9991291,R60,1,onshore_wind,54,42.3862,-95.1054,MISO,IA
9991292,R61,1,onshore_wind,200,42.048511,-94.392857,MISO,IA
9991293,R62,1,onshore_wind,300,42.048511,-94.392857,MISO,IA
9991294,R63,1,onshore_wind,300,42.3852,-94.6404,MISO,IA
9991295,R64,1,onshore_wind,70,42.0362,-94.8606,MISO,IA
9991296,R65,1,onshore_wind,92,41.3315,-94.9278,MISO,IA
9991297,R66,1,onshore_wind,150,41.029,-94.6992,MISO,IA
9991298,R67,1,onshore_wind,148.8,43.075786,-95.140809,MISO,IA
9991299,R68,1,onshore_wind,249.6,43.073604,-93.735209,MISO,IA
9991300,NC4895,1,onshore_wind,101,35.0175,-79.2373,,NC
9991301,NC4896,1,onshore_wind,101,35.0175,-79.2373,,NC
9991302,NC4907,1,onshore_wind,120,34.8357,-76.6589,,NC
9991303,NC8603,1,onshore_wind,200,34.8357,-76.6589,,NC
